STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,unique_id,unique_id2,unique_id3,unique_id4,County,Tract & County,WF_Present,lat,long
39,113,021900,39113021900,219,Census Tract 219,G5020,S,1481004,2954,39.6631255,-84.1223619,113_021900,113_021900,,113_21900,Montgomery County,"Census Tract 219, Montgomery County, Ohio",1,39.662959,-84.121076
39,113,030200,39113030200,302,Census Tract 302,G5020,S,7654381,307211,39.6917338,-84.2622304,113_030200,113_030200,,113_30200,Montgomery County,"Census Tract 302, Montgomery County, Ohio",1,39.693873,-84.253762
39,113,040101,39113040101,401.01,Census Tract 401.01,G5020,S,2491960,0,39.6652952,-84.1702064,113_040101,113_040101,,113_40101,Montgomery County,"Census Tract 401.01, Montgomery County, Ohio",1,39.665295,-84.170206
39,061,023501,39061023501,235.01,Census Tract 235.01,G5020,S,8109549,4875,39.2494503,-84.3907778,061_023501,61_023501,,61_23501,Hamilton County,"Census Tract 235.01, Hamilton County, Ohio",1,39.248584,-84.393523
39,061,023521,39061023521,235.21,Census Tract 235.21,G5020,S,6362743,44644,39.2638579,-84.3716276,061_023521,61_023521,,61_23521,Hamilton County,"Census Tract 235.21, Hamilton County, Ohio",1,39.262964,-84.36855
39,061,023522,39061023522,235.22,Census Tract 235.22,G5020,S,5969692,0,39.2298722,-84.3826282,061_023522,61_023522,,61_23522,Hamilton County,"Census Tract 235.22, Hamilton County, Ohio",1,39.229873,-84.382628
39,061,023600,39061023600,236,Census Tract 236,G5020,S,2883409,0,39.2159673,-84.4029143,061_023600,61_023600,,61_23600,Hamilton County,"Census Tract 236, Hamilton County, Ohio",1,39.215967,-84.402915
39,061,023702,39061023702,237.02,Census Tract 237.02,G5020,S,1053679,0,39.2009995,-84.3976512,061_023702,61_023702,,61_23702,Hamilton County,"Census Tract 237.02, Hamilton County, Ohio",1,39.200999,-84.397651
39,061,023800,39061023800,238,Census Tract 238,G5020,S,2984654,0,39.1893664,-84.4005438,061_023800,61_023800,,61_23800,Hamilton County,"Census Tract 238, Hamilton County, Ohio",1,39.189367,-84.400544
39,113,040102,39113040102,401.02,Census Tract 401.02,G5020,S,4674035,0,39.6653322,-84.1923113,113_040102,113_040102,,113_40102,Montgomery County,"Census Tract 401.02, Montgomery County, Ohio",1,39.665333,-84.192311
39,113,040103,39113040103,401.03,Census Tract 401.03,G5020,S,3379919,0,39.6532437,-84.1714984,113_040103,113_040103,,113_40103,Montgomery County,"Census Tract 401.03, Montgomery County, Ohio",1,39.653244,-84.171499
39,113,040201,39113040201,402.01,Census Tract 402.01,G5020,S,3215061,0,39.6660137,-84.147495,113_040201,113_040201,,113_40201,Montgomery County,"Census Tract 402.01, Montgomery County, Ohio",1,39.666014,-84.147495
39,113,040302,39113040302,403.02,Census Tract 403.02,G5020,S,5754616,114186,39.6263824,-84.1481691,113_040302,113_040302,,113_40302,Montgomery County,"Census Tract 403.02, Montgomery County, Ohio",1,39.628053,-84.148637
39,113,040401,39113040401,404.01,Census Tract 404.01,G5020,S,9234395,0,39.6393849,-84.1828388,113_040401,113_040401,,113_40401,Montgomery County,"Census Tract 404.01, Montgomery County, Ohio",1,39.639385,-84.182839
39,113,050101,39113050101,501.01,Census Tract 501.01,G5020,S,3398913,0,39.6579337,-84.2286162,113_050101,113_050101,,113_50101,Montgomery County,"Census Tract 501.01, Montgomery County, Ohio",1,39.657935,-84.228616
39,113,050302,39113050302,503.02,Census Tract 503.02,G5020,S,5763372,79714,39.6623661,-84.253536,113_050302,113_050302,,113_50302,Montgomery County,"Census Tract 503.02, Montgomery County, Ohio",1,39.663125,-84.253431
39,113,050303,39113050303,503.03,Census Tract 503.03,G5020,S,2185671,6636,39.6507938,-84.2398244,113_050303,113_050303,,113_50303,Montgomery County,"Census Tract 503.03, Montgomery County, Ohio",1,39.649062,-84.239601
39,113,050401,39113050401,504.01,Census Tract 504.01,G5020,S,4048653,0,39.6471166,-84.2608849,113_050401,113_050401,,113_50401,Montgomery County,"Census Tract 504.01, Montgomery County, Ohio",1,39.647117,-84.260885
39,113,050402,39113050402,504.02,Census Tract 504.02,G5020,S,1452966,53916,39.6487332,-84.2804728,113_050402,113_050402,,113_50402,Montgomery County,"Census Tract 504.02, Montgomery County, Ohio",1,39.647609,-84.281292
39,061,023902,39061023902,239.02,Census Tract 239.02,G5020,S,5166916,3307,39.2373663,-84.360748,061_023902,61_023902,,61_23902,Hamilton County,"Census Tract 239.02, Hamilton County, Ohio",1,39.236687,-84.359071
39,061,024100,39061024100,241,Census Tract 241,G5020,S,4846810,817,39.1930504,-84.364467,061_024100,61_024100,,61_24100,Hamilton County,"Census Tract 241, Hamilton County, Ohio",1,39.191257,-84.364979
39,061,024200,39061024200,242,Census Tract 242,G5020,S,4252689,7452,39.1765416,-84.3863891,061_024200,61_024200,,61_24200,Hamilton County,"Census Tract 242, Hamilton County, Ohio",1,39.176325,-84.386373
39,113,001000,39113001000,10,Census Tract 10,G5020,S,772392,26395,39.7640189,-84.2104438,113_001000,113_001000,,113_1000,Montgomery County,"Census Tract 10, Montgomery County, Ohio",1,39.76405,-84.21085
39,113,001200,39113001200,12,Census Tract 12,G5020,S,720371,64559,39.7750863,-84.1996428,113_001200,113_001200,,113_1200,Montgomery County,"Census Tract 12, Montgomery County, Ohio",1,39.774768,-84.198985
39,061,024301,39061024301,243.01,Census Tract 243.01,G5020,S,4543202,26998,39.2817877,-84.325244,061_024301,61_024301,,61_24301,Hamilton County,"Census Tract 243.01, Hamilton County, Ohio",1,39.283355,-84.323839
39,113,090900,39113090900,909,Census Tract 909,G5020,S,2338799,0,39.751359,-84.1086356,113_090900,113_090900,,113_90900,Montgomery County,"Census Tract 909, Montgomery County, Ohio",1,39.751359,-84.108636
39,113,003500,39113003500,35,Census Tract 35,G5020,S,4148864,222936,39.7389529,-84.208,113_003500,113_003500,,113_3500,Montgomery County,"Census Tract 35, Montgomery County, Ohio",1,39.73968,-84.207977
39,113,091000,39113091000,910,Census Tract 910,G5020,S,2557829,0,39.7423974,-84.1170488,113_091000,113_091000,,113_91000,Montgomery County,"Census Tract 910, Montgomery County, Ohio",1,39.742397,-84.117049
39,113,002200,39113002200,22,Census Tract 22,G5020,S,1178526,0,39.7512833,-84.1668006,113_002200,113_002200,,113_2200,Montgomery County,"Census Tract 22, Montgomery County, Ohio",1,39.751283,-84.166801
39,113,002600,39113002600,26,Census Tract 26,G5020,S,2022969,0,39.7471532,-84.1482178,113_002600,113_002600,,113_2600,Montgomery County,"Census Tract 26, Montgomery County, Ohio",1,39.747153,-84.148218
39,113,002800,39113002800,28,Census Tract 28,G5020,S,1174254,0,39.7332402,-84.119288,113_002800,113_002800,,113_2800,Montgomery County,"Census Tract 28, Montgomery County, Ohio",1,39.73324,-84.119288
39,113,002900,39113002900,29,Census Tract 29,G5020,S,2177859,0,39.7309765,-84.1342001,113_002900,113_002900,,113_2900,Montgomery County,"Census Tract 29, Montgomery County, Ohio",1,39.730977,-84.1342
39,113,003000,39113003000,30,Census Tract 30,G5020,S,1672794,0,39.7348703,-84.1510186,113_003000,113_003000,,113_3000,Montgomery County,"Census Tract 30, Montgomery County, Ohio",1,39.73487,-84.151019
39,113,003300,39113003300,33,Census Tract 33,G5020,S,1373863,0,39.7431015,-84.1602202,113_003300,113_003300,,113_3300,Montgomery County,"Census Tract 33, Montgomery County, Ohio",1,39.743101,-84.16022
39,113,090800,39113090800,908,Census Tract 908,G5020,S,720092,0,39.7621852,-84.1050031,113_090800,113_090800,,113_90800,Montgomery County,"Census Tract 908, Montgomery County, Ohio",1,39.762185,-84.105003
39,061,011000,39061011000,110,Census Tract 110,G5020,S,1500250,0,39.202975,-84.4588327,061_011000,61_011000,,61_11000,Hamilton County,"Census Tract 110, Hamilton County, Ohio",1,39.202975,-84.458833
39,061,025300,39061025300,253,Census Tract 253,G5020,S,1587089,0,39.1661075,-84.4437851,061_025300,61_025300,,61_25300,Hamilton County,"Census Tract 253, Hamilton County, Ohio",1,39.166108,-84.443785
39,153,501100,39153501100,5011,Census Tract 5011,G5020,S,2142550,0,41.0903296,-81.5051786,153_501100,153_501100,,153_501100,Summit County,"Census Tract 5011, Summit County, Ohio",1,41.09033,-81.505179
39,153,505300,39153505300,5053,Census Tract 5053,G5020,S,862040,73884,41.058939,-81.5354627,153_505300,153_505300,,153_505300,Summit County,"Census Tract 5053, Summit County, Ohio",1,41.058607,-81.536105
39,049,010100,39049010100,101,Census Tract 101,G5020,S,6570684,52856,40.0443027,-82.9169069,049_010100,49_010100,,49_10100,Franklin County,"Census Tract 101, Franklin County, Ohio",1,40.045308,-82.917009
39,153,503100,39153503100,5031,Census Tract 5031,G5020,S,646555,0,41.068852,-81.4967052,153_503100,153_503100,,153_503100,Summit County,"Census Tract 5031, Summit County, Ohio",1,41.068852,-81.496705
39,153,502200,39153502200,5022,Census Tract 5022,G5020,S,4002864,4851,41.0965811,-81.4897971,153_502200,153_502200,,153_502200,Summit County,"Census Tract 5022, Summit County, Ohio",1,41.097256,-81.489458
39,153,502500,39153502500,5025,Census Tract 5025,G5020,S,1703888,14702,41.0697756,-81.4811058,153_502500,153_502500,,153_502500,Summit County,"Census Tract 5025, Summit County, Ohio",1,41.072911,-81.483301
39,153,502600,39153502600,5026,Census Tract 5026,G5020,S,1177723,0,41.0687054,-81.469198,153_502600,153_502600,,153_502600,Summit County,"Census Tract 5026, Summit County, Ohio",1,41.068705,-81.469198
39,153,503400,39153503400,5034,Census Tract 5034,G5020,S,1054995,0,41.063034,-81.486175,153_503400,153_503400,,153_503400,Summit County,"Census Tract 5034, Summit County, Ohio",1,41.063034,-81.486175
39,153,530103,39153530103,5301.03,Census Tract 5301.03,G5020,S,7076575,17624,41.3260786,-81.4692378,153_530103,153_530103,,153_530103,Summit County,"Census Tract 5301.03, Summit County, Ohio",1,41.32512,-81.470139
39,153,530104,39153530104,5301.04,Census Tract 5301.04,G5020,S,8546326,5863,41.3308,-81.4507673,153_530104,153_530104,,153_530104,Summit County,"Census Tract 5301.04, Summit County, Ohio",1,41.336908,-81.456793
39,061,025401,39061025401,254.01,Census Tract 254.01,G5020,S,1054940,0,39.1588057,-84.4499714,061_025401,61_025401,,61_25401,Hamilton County,"Census Tract 254.01, Hamilton County, Ohio",1,39.158806,-84.449971
39,061,025402,39061025402,254.02,Census Tract 254.02,G5020,S,1393901,0,39.1512786,-84.4483247,061_025402,61_025402,,61_25402,Hamilton County,"Census Tract 254.02, Hamilton County, Ohio",1,39.151279,-84.448325
39,061,025500,39061025500,255,Census Tract 255,G5020,S,1361950,0,39.1608107,-84.4637399,061_025500,61_025500,,61_25500,Hamilton County,"Census Tract 255, Hamilton County, Ohio",1,39.160811,-84.46374
39,061,025700,39061025700,257,Census Tract 257,G5020,S,850079,0,39.1855492,-84.4890003,061_025700,61_025700,,61_25700,Hamilton County,"Census Tract 257, Hamilton County, Ohio",1,39.185549,-84.489
39,061,025800,39061025800,258,Census Tract 258,G5020,S,4034431,31773,39.1717286,-84.4940878,061_025800,61_025800,,61_25800,Hamilton County,"Census Tract 258, Hamilton County, Ohio",1,39.171118,-84.495491
39,113,020400,39113020400,204,Census Tract 204,G5020,S,7430561,0,39.6826948,-84.1910983,113_020400,113_020400,,113_20400,Montgomery County,"Census Tract 204, Montgomery County, Ohio",1,39.682694,-84.191098
39,113,020601,39113020601,206.01,Census Tract 206.01,G5020,S,1167484,0,39.6847498,-84.1527334,113_020601,113_020601,,113_20601,Montgomery County,"Census Tract 206.01, Montgomery County, Ohio",1,39.68475,-84.152733
39,113,020700,39113020700,207,Census Tract 207,G5020,S,1728464,0,39.69288,-84.1562854,113_020700,113_020700,,113_20700,Montgomery County,"Census Tract 207, Montgomery County, Ohio",1,39.69288,-84.156285
39,113,020800,39113020800,208,Census Tract 208,G5020,S,1572858,6098,39.6993465,-84.1574113,113_020800,113_020800,,113_20800,Montgomery County,"Census Tract 208, Montgomery County, Ohio",1,39.700536,-84.159652
39,113,020900,39113020900,209,Census Tract 209,G5020,S,1072774,0,39.7093632,-84.1569307,113_020900,113_020900,,113_20900,Montgomery County,"Census Tract 209, Montgomery County, Ohio",1,39.709363,-84.156931
39,113,003900,39113003900,39,Census Tract 39,G5020,S,1396624,0,39.7545402,-84.2434641,113_003900,113_003900,,113_3900,Montgomery County,"Census Tract 39, Montgomery County, Ohio",1,39.75454,-84.243464
39,113,004100,39113004100,41,Census Tract 41,G5020,S,2139294,0,39.7396657,-84.2293846,113_004100,113_004100,,113_4100,Montgomery County,"Census Tract 41, Montgomery County, Ohio",1,39.739666,-84.229384
39,113,004200,39113004200,42,Census Tract 42,G5020,S,1585954,0,39.7418217,-84.2424159,113_004200,113_004200,,113_4200,Montgomery County,"Census Tract 42, Montgomery County, Ohio",1,39.741822,-84.242416
39,113,004300,39113004300,43,Census Tract 43,G5020,S,7177997,179006,39.7163836,-84.244459,113_004300,113_004300,,113_4300,Montgomery County,"Census Tract 43, Montgomery County, Ohio",1,39.720249,-84.240062
39,113,021000,39113021000,210,Census Tract 210,G5020,S,1708515,0,39.7131051,-84.1479807,113_021000,113_021000,,113_21000,Montgomery County,"Census Tract 210, Montgomery County, Ohio",1,39.713105,-84.147981
39,113,021100,39113021100,211,Census Tract 211,G5020,S,1559532,0,39.7206741,-84.1313276,113_021100,113_021100,,113_21100,Montgomery County,"Census Tract 211, Montgomery County, Ohio",1,39.720674,-84.131327
39,113,021200,39113021200,212,Census Tract 212,G5020,S,2234953,27131,39.711191,-84.130228,113_021200,113_021200,,113_21200,Montgomery County,"Census Tract 212, Montgomery County, Ohio",1,39.709447,-84.133135
39,113,021301,39113021301,213.01,Census Tract 213.01,G5020,S,4490906,49994,39.7249526,-84.1155057,113_021301,113_021301,,113_21301,Montgomery County,"Census Tract 213.01, Montgomery County, Ohio",1,39.719556,-84.113088
39,113,021302,39113021302,213.02,Census Tract 213.02,G5020,S,1170527,0,39.703211,-84.113444,113_021302,113_021302,,113_21302,Montgomery County,"Census Tract 213.02, Montgomery County, Ohio",1,39.703211,-84.113444
39,113,021400,39113021400,214,Census Tract 214,G5020,S,2209556,0,39.6940166,-84.1170954,113_021400,113_021400,,113_21400,Montgomery County,"Census Tract 214, Montgomery County, Ohio",1,39.694017,-84.117095
39,113,021501,39113021501,215.01,Census Tract 215.01,G5020,S,1791004,0,39.6975263,-84.1325375,113_021501,113_021501,,113_21501,Montgomery County,"Census Tract 215.01, Montgomery County, Ohio",1,39.697526,-84.132538
39,113,010100,39113010100,101,Census Tract 101,G5020,S,2505970,0,39.7192527,-84.1788004,113_010100,113_010100,,113_10100,Montgomery County,"Census Tract 101, Montgomery County, Ohio",1,39.719253,-84.178801
39,113,010200,39113010200,102,Census Tract 102,G5020,S,3177967,0,39.7209836,-84.1690069,113_010200,113_010200,,113_10200,Montgomery County,"Census Tract 102, Montgomery County, Ohio",1,39.720985,-84.169008
39,113,020100,39113020100,201,Census Tract 201,G5020,S,3628008,0,39.7160856,-84.1906401,113_020100,113_020100,,113_20100,Montgomery County,"Census Tract 201, Montgomery County, Ohio",1,39.716086,-84.19064
39,113,020200,39113020200,202,Census Tract 202,G5020,S,2379122,0,39.6996285,-84.1991683,113_020200,113_020200,,113_20200,Montgomery County,"Census Tract 202, Montgomery County, Ohio",1,39.699629,-84.199168
39,061,025200,39061025200,252,Census Tract 252,G5020,S,1521604,0,39.1721494,-84.4535828,061_025200,61_025200,,61_25200,Hamilton County,"Census Tract 252, Hamilton County, Ohio",1,39.17215,-84.453583
39,153,505200,39153505200,5052,Census Tract 5052,G5020,S,1054328,149651,41.0615779,-81.5458687,153_505200,153_505200,,153_505200,Summit County,"Census Tract 5052, Summit County, Ohio",1,41.061326,-81.549058
39,153,505400,39153505400,5054,Census Tract 5054,G5020,S,1437201,0,41.0479107,-81.563456,153_505400,153_505400,,153_505400,Summit County,"Census Tract 5054, Summit County, Ohio",1,41.047911,-81.563456
39,113,020300,39113020300,203,Census Tract 203,G5020,S,3020006,0,39.6973324,-84.1797777,113_020300,113_020300,,113_20300,Montgomery County,"Census Tract 203, Montgomery County, Ohio",1,39.697333,-84.179778
39,113,021502,39113021502,215.02,Census Tract 215.02,G5020,S,1123824,0,39.6953874,-84.1420529,113_021502,113_021502,,113_21502,Montgomery County,"Census Tract 215.02, Montgomery County, Ohio",1,39.695388,-84.142053
39,113,040203,39113040203,402.03,Census Tract 402.03,G5020,S,3447846,6334,39.652249,-84.1197138,113_040203,113_040203,,113_40203,Montgomery County,"Census Tract 402.03, Montgomery County, Ohio",1,39.652023,-84.117321
39,153,505500,39153505500,5055,Census Tract 5055,G5020,S,1087021,0,41.0504253,-81.5529789,153_505500,153_505500,,153_505500,Summit County,"Census Tract 5055, Summit County, Ohio",1,41.050426,-81.552979
39,153,505600,39153505600,5056,Census Tract 5056,G5020,S,1208808,149137,41.0510951,-81.5407399,153_505600,153_505600,,153_505600,Summit County,"Census Tract 5056, Summit County, Ohio",1,41.051668,-81.54063
39,153,505700,39153505700,5057,Census Tract 5057,G5020,S,1276757,0,41.0402399,-81.5616099,153_505700,153_505700,,153_505700,Summit County,"Census Tract 5057, Summit County, Ohio",1,41.04024,-81.56161
39,153,505800,39153505800,5058,Census Tract 5058,G5020,S,3990823,180722,41.0310989,-81.5608263,153_505800,153_505800,,153_505800,Summit County,"Census Tract 5058, Summit County, Ohio",1,41.030673,-81.560391
39,153,505900,39153505900,5059,Census Tract 5059,G5020,S,4029313,0,41.0380277,-81.5365995,153_505900,153_505900,,153_505900,Summit County,"Census Tract 5059, Summit County, Ohio",1,41.038028,-81.536599
39,153,508000,39153508000,5080,Census Tract 5080,G5020,S,12160069,0,41.1491098,-81.5566562,153_508000,153_508000,,153_508000,Summit County,"Census Tract 5080, Summit County, Ohio",1,41.14911,-81.556655
39,153,532004,39153532004,5320.04,Census Tract 5320.04,G5020,S,15258911,62169,41.0440182,-81.6127542,153_532004,153_532004,,153_532004,Summit County,"Census Tract 5320.04, Summit County, Ohio",1,41.045102,-81.614829
39,153,501700,39153501700,5017,Census Tract 5017,G5020,S,372622,0,41.0683703,-81.5140053,153_501700,153_501700,,153_501700,Summit County,"Census Tract 5017, Summit County, Ohio",1,41.06837,-81.514005
39,153,501800,39153501800,5018,Census Tract 5018,G5020,S,714999,0,41.0688191,-81.5429231,153_501800,153_501800,,153_501800,Summit County,"Census Tract 5018, Summit County, Ohio",1,41.068819,-81.542923
39,153,501900,39153501900,5019,Census Tract 5019,G5020,S,963449,0,41.0656521,-81.5326908,153_501900,153_501900,,153_501900,Summit County,"Census Tract 5019, Summit County, Ohio",1,41.065652,-81.532691
39,153,502101,39153502101,5021.01,Census Tract 5021.01,G5020,S,2104593,16381,41.1091563,-81.499983,153_502101,153_502101,,153_502101,Summit County,"Census Tract 5021.01, Summit County, Ohio",1,41.108042,-81.500016
39,153,502300,39153502300,5023,Census Tract 5023,G5020,S,3533243,0,41.0840985,-81.4759988,153_502300,153_502300,,153_502300,Summit County,"Census Tract 5023, Summit County, Ohio",1,41.084099,-81.475999
39,153,507400,39153507400,5074,Census Tract 5074,G5020,S,1996454,0,41.0957818,-81.5243859,153_507400,153_507400,,153_507400,Summit County,"Census Tract 5074, Summit County, Ohio",1,41.095782,-81.524386
39,153,504600,39153504600,5046,Census Tract 5046,G5020,S,1293275,0,41.0536023,-81.5050114,153_504600,153_504600,,153_504600,Summit County,"Census Tract 5046, Summit County, Ohio",1,41.053602,-81.505011
39,153,503500,39153503500,5035,Census Tract 5035,G5020,S,2155796,0,41.049353,-81.4838909,153_503500,153_503500,,153_503500,Summit County,"Census Tract 5035, Summit County, Ohio",1,41.049353,-81.483891
39,153,520202,39153520202,5202.02,Census Tract 5202.02,G5020,S,1750244,57735,41.1298874,-81.4918767,153_520202,153_520202,,153_520202,Summit County,"Census Tract 5202.02, Summit County, Ohio",1,41.12885,-81.492013
39,153,502800,39153502800,5028,Census Tract 5028,G5020,S,2416573,0,41.0685595,-81.4470047,153_502800,153_502800,,153_502800,Summit County,"Census Tract 5028, Summit County, Ohio",1,41.068559,-81.447005
39,153,503200,39153503200,5032,Census Tract 5032,G5020,S,999766,0,41.0601438,-81.4955638,153_503200,153_503200,,153_503200,Summit County,"Census Tract 5032, Summit County, Ohio",1,41.060144,-81.495564
39,153,503300,39153503300,5033,Census Tract 5033,G5020,S,2551056,0,41.040614,-81.4970031,153_503300,153_503300,,153_503300,Summit County,"Census Tract 5033, Summit County, Ohio",1,41.040615,-81.497003
39,153,503600,39153503600,5036,Census Tract 5036,G5020,S,4450776,0,41.0533235,-81.4659917,153_503600,153_503600,,153_503600,Summit County,"Census Tract 5036, Summit County, Ohio",1,41.053324,-81.465992
39,153,520400,39153520400,5204,Census Tract 5204,G5020,S,2742344,0,41.1466418,-81.493755,153_520400,153_520400,,153_520400,Summit County,"Census Tract 5204, Summit County, Ohio",1,41.146642,-81.493756
39,153,506200,39153506200,5062,Census Tract 5062,G5020,S,2184221,0,41.0880658,-81.5704566,153_506200,153_506200,,153_506200,Summit County,"Census Tract 5062, Summit County, Ohio",1,41.088066,-81.570457
39,153,506400,39153506400,5064,Census Tract 5064,G5020,S,876155,0,41.0952284,-81.5489868,153_506400,153_506400,,153_506400,Summit County,"Census Tract 5064, Summit County, Ohio",1,41.095228,-81.548987
39,153,506800,39153506800,5068,Census Tract 5068,G5020,S,3285857,0,41.0697243,-81.5272442,153_506800,153_506800,,153_506800,Summit County,"Census Tract 5068, Summit County, Ohio",1,41.069725,-81.527245
39,061,021501,39061021501,215.01,Census Tract 215.01,G5020,S,4063665,18082,39.2935786,-84.4932514,061_021501,61_021501,,61_21501,Hamilton County,"Census Tract 215.01, Hamilton County, Ohio",1,39.293651,-84.494793
39,153,506100,39153506100,5061,Census Tract 5061,G5020,S,5699329,47252,41.105615,-81.575039,153_506100,153_506100,,153_506100,Summit County,"Census Tract 5061, Summit County, Ohio",1,41.101149,-81.574723
39,153,520500,39153520500,5205,Census Tract 5205,G5020,S,1662186,0,41.1498115,-81.4840597,153_520500,153_520500,,153_520500,Summit County,"Census Tract 5205, Summit County, Ohio",1,41.149812,-81.48406
39,153,520600,39153520600,5206,Census Tract 5206,G5020,S,2231604,0,41.1546288,-81.4756192,153_520600,153_520600,,153_520600,Summit County,"Census Tract 5206, Summit County, Ohio",1,41.154629,-81.475619
39,153,503800,39153503800,5038,Census Tract 5038,G5020,S,9224395,0,41.0291705,-81.4727794,153_503800,153_503800,,153_503800,Summit County,"Census Tract 5038, Summit County, Ohio",1,41.029171,-81.472779
39,153,504100,39153504100,5041,Census Tract 5041,G5020,S,827509,0,41.065477,-81.5056081,153_504100,153_504100,,153_504100,Summit County,"Census Tract 5041, Summit County, Ohio",1,41.065477,-81.505608
39,153,504200,39153504200,5042,Census Tract 5042,G5020,S,808151,0,41.0606598,-81.5139659,153_504200,153_504200,,153_504200,Summit County,"Census Tract 5042, Summit County, Ohio",1,41.06066,-81.513966
39,153,504500,39153504500,5045,Census Tract 5045,G5020,S,683968,0,41.0510032,-81.5142789,153_504500,153_504500,,153_504500,Summit County,"Census Tract 5045, Summit County, Ohio",1,41.051003,-81.514279
39,153,507101,39153507101,5071.01,Census Tract 5071.01,G5020,S,4061934,0,41.1253244,-81.5768448,153_507101,153_507101,,153_507101,Summit County,"Census Tract 5071.01, Summit County, Ohio",1,41.125325,-81.576844
39,153,506600,39153506600,5066,Census Tract 5066,G5020,S,818522,0,41.0895499,-81.5358304,153_506600,153_506600,,153_506600,Summit County,"Census Tract 5066, Summit County, Ohio",1,41.08955,-81.535831
39,153,506700,39153506700,5067,Census Tract 5067,G5020,S,868696,0,41.072669,-81.549932,153_506700,153_506700,,153_506700,Summit County,"Census Tract 5067, Summit County, Ohio",1,41.072669,-81.549932
39,049,010402,39049010402,104.02,Census Tract 104.02,G5020,S,3520609,64386,40.11768,-83.1606525,049_010402,49_010402,,49_10402,Franklin County,"Census Tract 104.02, Franklin County, Ohio",1,40.119518,-83.161703
39,049,007553,39049007553,75.53,Census Tract 75.53,G5020,S,1345276,19245,40.0268666,-82.9149475,049_007553,49_007553,,49_7553,Franklin County,"Census Tract 75.53, Franklin County, Ohio",1,40.026435,-82.916685
39,049,007305,39049007305,73.05,Census Tract 73.05,G5020,S,3317703,19524,40.0419629,-82.8597879,049_007305,49_007305,,49_7305,Franklin County,"Census Tract 73.05, Franklin County, Ohio",1,40.041986,-82.858316
39,049,007962,39049007962,79.62,Census Tract 79.62,G5020,S,3272713,30376,40.042747,-83.1639467,049_007962,49_007962,,49_7962,Franklin County,"Census Tract 79.62, Franklin County, Ohio",1,40.042678,-83.164268
39,049,004301,39049004301,43.01,Census Tract 43.01,G5020,S,2608519,1093586,39.9915529,-83.0785043,049_004301,49_004301,,49_4301,Franklin County,"Census Tract 43.01, Franklin County, Ohio",1,39.979087,-83.061091
39,049,004001,39049004001,40.01,Census Tract 40.01,G5020,S,775890,690,39.9591381,-82.9882259,049_004001,49_004001,,49_4001,Franklin County,"Census Tract 40.01, Franklin County, Ohio",1,39.959372,-82.986558
39,049,009252,39049009252,92.52,Census Tract 92.52,G5020,S,1864541,36485,39.983366,-82.8549068,049_009252,49_009252,,49_9252,Franklin County,"Census Tract 92.52, Franklin County, Ohio",1,39.982824,-82.854128
39,049,009393,39049009393,93.93,Census Tract 93.93,G5020,S,1363618,0,39.9447897,-82.903085,049_009393,49_009393,,49_9393,Franklin County,"Census Tract 93.93, Franklin County, Ohio",1,39.94479,-82.903085
39,153,504400,39153504400,5044,Census Tract 5044,G5020,S,567852,0,41.0499297,-81.5232291,153_504400,153_504400,,153_504400,Summit County,"Census Tract 5044, Summit County, Ohio",1,41.04993,-81.523229
39,153,506500,39153506500,5065,Census Tract 5065,G5020,S,1142332,0,41.0879242,-81.5483198,153_506500,153_506500,,153_506500,Summit County,"Census Tract 5065, Summit County, Ohio",1,41.087924,-81.54832
39,153,532202,39153532202,5322.02,Census Tract 5322.02,G5020,S,9121922,0,41.1243778,-81.6176808,153_532202,153_532202,,153_532202,Summit County,"Census Tract 5322.02, Summit County, Ohio",1,41.124378,-81.617679
39,049,007552,39049007552,75.52,Census Tract 75.52,G5020,S,1502653,13158,40.029176,-82.9266055,049_007552,49_007552,,49_7552,Franklin County,"Census Tract 75.52, Franklin County, Ohio",1,40.028247,-82.927689
39,049,006237,39049006237,62.37,Census Tract 62.37,G5020,S,4402765,167927,40.0767713,-83.1246553,049_006237,49_006237,,49_6237,Franklin County,"Census Tract 62.37, Franklin County, Ohio",1,40.075261,-83.123128
39,049,007958,39049007958,79.58,Census Tract 79.58,G5020,S,3938189,85774,40.0389664,-83.1132103,049_007958,49_007958,,49_7958,Franklin County,"Census Tract 79.58, Franklin County, Ohio",1,40.038994,-83.112322
39,049,004302,39049004302,43.02,Census Tract 43.02,G5020,S,2523417,200201,39.9628467,-83.0359857,049_004302,49_004302,,49_4302,Franklin County,"Census Tract 43.02, Franklin County, Ohio",1,39.963123,-83.038845
39,049,006238,39049006238,62.38,Census Tract 62.38,G5020,S,4873831,179385,40.0950089,-83.1241166,049_006238,49_006238,,49_6238,Franklin County,"Census Tract 62.38, Franklin County, Ohio",1,40.095031,-83.123578
39,049,005002,39049005002,50.02,Census Tract 50.02,G5020,S,1417999,0,39.9534824,-83.0335491,049_005002,49_005002,,49_5002,Franklin County,"Census Tract 50.02, Franklin County, Ohio",1,39.953482,-83.033549
39,049,006302,39049006302,63.02,Census Tract 63.02,G5020,S,1927216,6374,40.0929109,-83.101195,049_006302,49_006302,,49_6302,Franklin County,"Census Tract 63.02, Franklin County, Ohio",1,40.092969,-83.100009
